campaign_id,campaign_date,platform,ad_type,target_audience,industry_vertical,campaign_duration_days,device_type,geographic_region,seasonality,creative_score,ad_spend,impressions,clicks,conversions,revenue_generated
CAMP_04040,2024-04-15 10:22:29.549909984,Instagram,Display,18-24,Retail,90,Mobile,North America,Q2,72.27531987614276,31039.17,3547200,63150,4725,340774.98
CAMP_04041,2024-04-15 15:20:20.644128832,Twitter,Video,18-24,Entertainment,14,Desktop,Asia,Q2,44.39064024191563,688.68,57425,869,42,2207.35
CAMP_04042,2024-04-15 20:18:11.738347680,Facebook,Display,25-34,Technology,14,Desktop,Asia,Q2,60.834020098582485,5001.7,535499,13261,487,23612.96
CAMP_04043,2024-04-16 01:16:02.832566512,Facebook,Native,35-44,Retail,90,Mobile,Asia,Q2,62.80156911073731,49597.46,6050003,145643,7726,293656.01
CAMP_04044,2024-04-16 06:13:53.926785360,Instagram,Display,18-24,Finance,30,Tablet,Europe,Q2,57.18938944311243,8503.51,731848,13819,882,36955.19
CAMP_04045,2024-04-16 11:11:45.021004208,Facebook,Search,25-34,Finance,14,Mobile,Other,Q2,59.56362406260148,2797.96,309652,12779,1108,78083.52
CAMP_04046,2024-04-16 16:09:36.115223040,Facebook,Video,25-34,Retail,14,Mobile,Latin America,Q2,62.52436935240212,185868.53,23992335,619553,38080,1455335.71
CAMP_04047,2024-04-16 21:07:27.209441888,Facebook,Display,18-24,Technology,7,Mobile,Europe,Q2,69.62073626188631,80813.16,7659675,175740,10555,638565.57
CAMP_04048,2024-04-17 02:05:18.303660736,Instagram,Search,25-34,Finance,30,Mobile,Europe,Q2,83.38236086827523,46768.17,4509358,167963,11721,473400.41
CAMP_04049,2024-04-17 07:03:09.397879584,Twitter,Native,55+,Finance,14,Desktop,North America,Q2,14.6890441672058,2513.2,224380,1570,44,823.14
CAMP_04050,2024-04-17 12:01:00.492098416,Google,Search,18-24,Technology,14,Mobile,Asia,Q2,82.27475028277375,6324.93,647043,15387,1823,69761.98
CAMP_04051,2024-04-17 16:58:51.586317264,TikTok,Social,35-44,Retail,7,Mobile,Europe,Q2,25.783837673640463,49727.51,4644128,66806,1339,91811.24
CAMP_04052,2024-04-17 21:56:42.680536112,LinkedIn,Search,25-34,Retail,14,Mobile,Latin America,Q2,66.17525642073505,1088.54,86446,2312,74,2061.56
CAMP_04053,2024-04-18 02:54:33.774754960,Twitter,Video,35-44,Travel,30,Desktop,Europe,Q2,100.0,7160.93,505027,13569,942,51130.14
CAMP_04054,2024-04-18 07:52:24.868973792,Instagram,Display,35-44,Travel,7,Desktop,Other,Q2,59.149194231484366,2519.46,232019,3918,183,4926.68
CAMP_04055,2024-04-18 12:50:15.963192640,Twitter,Search,25-34,Finance,7,Desktop,Latin America,Q2,63.60038278829283,3095.06,295790,13423,706,35954.57
CAMP_04056,2024-04-18 17:48:07.057411488,Google,Native,45-54,Travel,60,Mobile,Other,Q2,53.79480572159064,4150.21,514745,11671,988,87685.69
CAMP_04057,2024-04-18 22:45:58.151630336,Twitter,Social,35-44,Entertainment,30,Desktop,North America,Q2,73.34524694529874,9558.38,821124,21092,1202,31345.65
CAMP_04058,2024-04-19 03:43:49.245849168,Google,Display,45-54,Retail,7,Mobile,North America,Q2,67.24417105279483,32754.23,3651974,84084,8615,387443.07
CAMP_04059,2024-04-19 08:41:40.340068016,Twitter,Display,25-34,Retail,30,Mobile,Asia,Q2,46.47905510441858,5422.84,519580,11985,652,33590.75
CAMP_04060,2024-04-19 13:39:31.434286864,TikTok,Display,55+,Travel,7,Desktop,Asia,Q2,57.71293889630358,11222.64,866951,12692,455,24906.26
CAMP_04061,2024-04-19 18:37:22.528505712,Facebook,Native,45-54,Healthcare,30,Mobile,North America,Q2,37.631269924455744,5274.54,480244,9147,404,20548.32
CAMP_04062,2024-04-19 23:35:13.622724544,Google,Social,55+,Education,30,Mobile,Asia,Q2,57.6211715753537,2436.76,238846,3513,153,6682.58
CAMP_04063,2024-04-20 04:33:04.716943392,LinkedIn,Social,35-44,Education,30,Mobile,Europe,Q2,51.61255626166526,9313.46,891590,17289,490,34843.21
CAMP_04064,2024-04-20 09:30:55.811162240,Facebook,Display,35-44,Finance,30,Mobile,North America,Q2,62.730819031814335,441239.56,48202995,905515,52438,8313831.54
CAMP_04065,2024-04-20 14:28:46.905381072,Twitter,Search,45-54,Retail,7,Mobile,Europe,Q2,45.801722057161214,2899.43,212214,3828,88,4209.59
CAMP_04066,2024-04-20 19:26:37.999599920,Google,Search,45-54,Retail,30,Mobile,Latin America,Q2,55.71136619827601,1652.12,234608,6217,543,46423.81
CAMP_04067,2024-04-21 00:24:29.093818768,Google,Display,55+,Retail,7,Mobile,Europe,Q2,60.17545550376288,9529.09,1173966,19130,1270,118512.31
CAMP_04068,2024-04-21 05:22:20.188037616,TikTok,Search,25-34,Retail,14,Tablet,Asia,Q2,61.56835395913315,4965.05,533737,22707,1183,43930.74
CAMP_04069,2024-04-21 10:20:11.282256448,LinkedIn,Video,45-54,Finance,60,Desktop,North America,Q2,65.48567431411685,26559.26,2777769,78290,5443,197727.42
CAMP_04070,2024-04-21 15:18:02.376475296,Twitter,Video,25-34,Retail,30,Desktop,Asia,Q2,56.51664669438027,5326.25,480813,12693,292,8847.86
CAMP_04071,2024-04-21 20:15:53.470694144,Facebook,Social,35-44,Retail,90,Desktop,Latin America,Q2,44.26612682136607,4230.62,546235,13765,675,15317.4
CAMP_04072,2024-04-22 01:13:44.564912992,LinkedIn,Social,25-34,Finance,7,Desktop,Europe,Q2,61.64146545299156,1919.98,190254,5023,308,7288.56
CAMP_04073,2024-04-22 06:11:35.659131824,Instagram,Search,25-34,Technology,14,Mobile,North America,Q2,56.422843488084744,11958.1,1331748,33447,1985,139471.41
CAMP_04074,2024-04-22 11:09:26.753350672,Instagram,Search,55+,Finance,7,Mobile,Europe,Q2,80.4929128421442,49246.87,5810157,115674,9240,647035.76
CAMP_04075,2024-04-22 16:07:17.847569520,LinkedIn,Display,18-24,Finance,30,Desktop,Latin America,Q2,83.01483001820719,5744.88,465670,11406,541,24362.52
CAMP_04076,2024-04-22 21:05:08.941788368,Instagram,Social,35-44,Healthcare,7,Mobile,North America,Q2,32.55839129125957,5305.94,509849,9479,241,5903.38
CAMP_04077,2024-04-23 02:03:00.036007200,Facebook,Social,35-44,Travel,7,Mobile,Europe,Q2,72.34309096835501,8752.54,1006656,23149,1125,35535.01
CAMP_04078,2024-04-23 07:00:51.130226048,Facebook,Social,18-24,Retail,14,Mobile,North America,Q2,76.35488322179816,38735.62,4129918,90561,4851,416768.93
CAMP_04079,2024-04-23 11:58:42.224444896,LinkedIn,Social,25-34,Retail,30,Desktop,Europe,Q2,33.08337408271721,48026.39,3536986,49450,1884,89467.18
CAMP_04080,2024-04-23 16:56:33.318663728,Google,Display,35-44,Education,7,Tablet,Europe,Q2,71.58945637825428,12951.07,1627998,30712,3312,68288.65
CAMP_04081,2024-04-23 21:54:24.412882576,LinkedIn,Display,25-34,Finance,60,Mobile,Latin America,Q2,77.91909835532601,2741.77,238679,7431,352,14573.99
CAMP_04082,2024-04-24 02:52:15.507101424,Google,Search,45-54,Entertainment,7,Mobile,Europe,Q2,41.00706724242819,6520.93,782038,18139,1007,146385.59
CAMP_04083,2024-04-24 07:50:06.601320272,Instagram,Display,55+,Technology,7,Desktop,Europe,Q2,55.273167537579226,35578.05,3315735,40960,2745,192434.98
CAMP_04084,2024-04-24 12:47:57.695539104,LinkedIn,Social,25-34,Education,14,Mobile,Latin America,Q2,63.72639871640443,1382.29,118454,3731,145,3246.48
CAMP_04085,2024-04-24 17:45:48.789757952,Google,Display,25-34,Travel,90,Mobile,North America,Q2,71.40916120198555,3828.29,453964,11247,770,36267.75
CAMP_04086,2024-04-24 22:43:39.883976800,Google,Video,35-44,Healthcare,7,Mobile,Asia,Q2,40.231211791047926,30867.31,3411253,57968,3687,261824.22
CAMP_04087,2024-04-25 03:41:30.978195648,Google,Display,45-54,Retail,7,Desktop,Asia,Q2,83.14013395631224,46239.0,4880796,149055,15334,1155649.91
CAMP_04088,2024-04-25 08:39:22.072414480,Instagram,Native,25-34,Education,30,Mobile,North America,Q2,19.41303739868794,41260.1,3980587,61320,2916,496779.01
CAMP_04089,2024-04-25 13:37:13.166633328,Twitter,Display,18-24,Entertainment,14,Mobile,North America,Q2,86.47491097851,706.5,52579,1237,79,3134.73
CAMP_04090,2024-04-25 18:35:04.260852176,Google,Search,35-44,Entertainment,30,Mobile,Europe,Q2,71.00534935579836,232.73,27535,1114,84,4740.14
CAMP_04091,2024-04-25 23:32:55.355071024,LinkedIn,Search,55+,Retail,14,Desktop,North America,Q2,47.564569777143916,24752.52,2060101,30201,1540,102145.22
CAMP_04092,2024-04-26 04:30:46.449289856,Facebook,Video,25-34,Entertainment,14,Tablet,North America,Q2,77.2881168541416,7909.31,736902,25099,1143,82926.32
CAMP_04093,2024-04-26 09:28:37.543508704,Instagram,Search,25-34,Retail,14,Mobile,Other,Q2,39.044019127957405,10987.04,1119537,33602,1573,113193.96
CAMP_04094,2024-04-26 14:26:28.637727552,TikTok,Social,55+,Technology,14,Tablet,Europe,Q2,62.2987210878775,11225.33,942392,16310,965,58059.87
CAMP_04095,2024-04-26 19:24:19.731946400,Facebook,Search,35-44,Healthcare,30,Mobile,Latin America,Q2,64.7700974761719,5352.92,685746,20584,653,55933.05
CAMP_04096,2024-04-27 00:22:10.826165232,Facebook,Social,45-54,Technology,30,Mobile,North America,Q2,64.72269627918028,4579.57,465416,11407,882,35344.03
CAMP_04097,2024-04-27 05:20:01.920384080,Google,Display,35-44,Entertainment,30,Tablet,Latin America,Q2,43.20564885769308,48503.49,6199409,81694,3213,137197.94
CAMP_04098,2024-04-27 10:17:53.014602928,Google,Video,55+,Healthcare,60,Mobile,Asia,Q2,50.07845655284846,5606.03,693414,11235,893,48385.43
CAMP_04099,2024-04-27 15:15:44.108821760,Facebook,Native,35-44,Retail,14,Mobile,Asia,Q2,62.5348973230163,566.79,67953,1338,98,1849.68
CAMP_04100,2024-04-27 20:13:35.203040608,Google,Display,45-54,Entertainment,14,Mobile,North America,Q2,45.46512514066843,2924.69,283292,3902,281,22370.31
CAMP_04101,2024-04-28 01:11:26.297259456,Instagram,Search,35-44,Travel,30,Desktop,Europe,Q2,65.42905588553216,3711.78,422564,17601,583,35031.71
CAMP_04102,2024-04-28 06:09:17.391478304,Facebook,Social,45-54,Retail,30,Desktop,Europe,Q2,47.717480635468426,8128.93,1072008,25681,826,51394.29
CAMP_04103,2024-04-28 11:07:08.485697136,Instagram,Display,25-34,Healthcare,7,Desktop,Asia,Q2,80.00000052154488,37414.73,3430487,106067,8469,379418.71
CAMP_04104,2024-04-28 16:04:59.579915984,Google,Social,25-34,Technology,30,Desktop,Asia,Q2,91.25369901141872,153394.6,16338590,568756,30283,6057000.2
CAMP_04105,2024-04-28 21:02:50.674134832,Facebook,Video,45-54,Finance,14,Desktop,North America,Q2,54.05071650685481,44482.6,5731032,121805,6271,293650.85
CAMP_04106,2024-04-29 02:00:41.768353680,LinkedIn,Display,25-34,Technology,30,Mobile,Latin America,Q2,78.40517521940211,60724.62,5493291,177774,7372,300947.33
CAMP_04107,2024-04-29 06:58:32.862572512,TikTok,Video,35-44,Technology,60,Desktop,Latin America,Q2,55.753909168468006,17827.32,1392995,37487,1322,122281.64
CAMP_04108,2024-04-29 11:56:23.956791360,Google,Social,25-34,Retail,30,Desktop,Europe,Q2,41.27137606517313,2226.23,259576,6768,336,27811.82
CAMP_04109,2024-04-29 16:54:15.051010208,Twitter,Display,45-54,Travel,7,Mobile,North America,Q2,51.485645188896754,4298.61,308652,5163,227,8579.31
CAMP_04110,2024-04-29 21:52:06.145229056,Instagram,Social,18-24,Healthcare,30,Mobile,Asia,Q2,61.71139481512426,4601.85,475053,10474,614,33715.56
CAMP_04111,2024-04-30 02:49:57.239447888,Instagram,Native,45-54,Finance,30,Mobile,Europe,Q2,24.26084671145857,11168.89,1088345,12681,240,18828.33
CAMP_04112,2024-04-30 07:47:48.333666736,Instagram,Search,35-44,Finance,14,Desktop,Asia,Q2,72.51313522890993,15963.07,1415248,56790,3082,42117.78
CAMP_04113,2024-04-30 12:45:39.427885584,Google,Search,25-34,Healthcare,14,Mobile,Asia,Q2,61.72041697872728,242101.0,33443144,1167707,39741,4323064.17
CAMP_04114,2024-04-30 17:43:30.522104432,Google,Search,35-44,Finance,90,Mobile,North America,Q2,80.0108791493831,25930.81,2662598,115077,5456,371063.32
CAMP_04115,2024-04-30 22:41:21.616323264,Instagram,Display,25-34,Technology,14,Mobile,Europe,Q2,72.16275107542717,14920.37,1398418,27087,1383,26166.77
CAMP_04116,2024-05-01 03:39:12.710542112,Facebook,Search,25-34,Finance,14,Mobile,Europe,Q2,62.39896634327777,20063.97,1872132,72274,3272,174133.23
CAMP_04117,2024-05-01 08:37:03.804760960,TikTok,Search,25-34,Technology,14,Desktop,Latin America,Q2,52.883301293010746,8581.94,701591,24009,1352,70471.14
CAMP_04118,2024-05-01 13:34:54.898979792,Facebook,Native,18-24,Retail,30,Mobile,North America,Q2,90.45723443405976,8756.62,824798,16939,1488,118515.82
CAMP_04119,2024-05-01 18:32:45.993198640,Google,Native,55+,Healthcare,60,Mobile,North America,Q2,100.0,39575.15,4770460,106439,8151,508346.89
CAMP_04120,2024-05-01 23:30:37.087417488,LinkedIn,Social,18-24,Education,30,Desktop,Latin America,Q2,53.217011898803776,4124.24,352572,7583,309,10419.52
CAMP_04121,2024-05-02 04:28:28.181636336,Facebook,Social,35-44,Retail,14,Desktop,North America,Q2,80.84586947405103,40539.35,4403075,113483,6831,321139.57
CAMP_04122,2024-05-02 09:26:19.275855168,Instagram,Search,25-34,Retail,30,Mobile,Asia,Q2,45.86500682069395,18230.39,1458970,50745,1562,53256.35
CAMP_04123,2024-05-02 14:24:10.370074016,LinkedIn,Search,35-44,Technology,30,Mobile,North America,Q2,48.246280926218795,42357.94,3285019,107679,2562,55595.28
CAMP_04124,2024-05-02 19:22:01.464292864,TikTok,Social,25-34,Travel,30,Tablet,Europe,Q2,52.275100970030024,11652.62,1237365,22485,903,48140.59
CAMP_04125,2024-05-03 00:19:52.558511712,Twitter,Display,35-44,Education,7,Mobile,Europe,Q2,73.69365375212699,1798.72,153453,3597,189,3291.59
CAMP_04126,2024-05-03 05:17:43.652730544,LinkedIn,Native,45-54,Healthcare,30,Tablet,Europe,Q2,38.50173411321884,60260.79,6175377,126715,3551,135957.75
CAMP_04127,2024-05-03 10:15:34.746949392,LinkedIn,Search,35-44,Travel,14,Mobile,Other,Q2,90.99928454008469,4449.31,441893,21689,883,55282.4
CAMP_04128,2024-05-03 15:13:25.841168240,TikTok,Search,18-24,Finance,7,Mobile,North America,Q2,78.75744514746059,8616.13,832368,21688,938,40548.87
CAMP_04129,2024-05-03 20:11:16.935387088,Facebook,Social,35-44,Travel,30,Mobile,North America,Q2,73.23030410857761,43414.46,5605587,178986,17093,239201.39
CAMP_04130,2024-05-04 01:09:08.029605920,Google,Native,25-34,Technology,90,Mobile,Europe,Q2,54.123706679946224,18865.96,1858068,37983,2643,68601.9
CAMP_04131,2024-05-04 06:06:59.123824768,Facebook,Display,18-24,Technology,14,Desktop,Europe,Q2,76.58975179713482,336.34,41172,922,36,1328.87
CAMP_04132,2024-05-04 11:04:50.218043616,Google,Social,25-34,Healthcare,90,Tablet,Europe,Q2,1.652742773938705,7998.74,1138423,13903,615,48332.51
CAMP_04133,2024-05-04 16:02:41.312262448,LinkedIn,Search,25-34,Technology,7,Tablet,North America,Q2,68.81802726984998,30766.54,2818392,124801,5228,128088.33
CAMP_04134,2024-05-04 21:00:32.406481296,Instagram,Display,35-44,Healthcare,30,Desktop,Latin America,Q2,63.20244135325491,5474.57,579275,15877,858,46874.98
CAMP_04135,2024-05-05 01:58:23.500700144,Instagram,Social,45-54,Technology,7,Desktop,Europe,Q2,22.275688695642103,12924.25,1086821,18642,879,11139.38
CAMP_04136,2024-05-05 06:56:14.594918992,Google,Search,25-34,Healthcare,14,Desktop,North America,Q2,68.12505965464338,1082.46,118474,3418,247,21009.09
CAMP_04137,2024-05-05 11:54:05.689137824,LinkedIn,Search,25-34,Technology,30,Desktop,Europe,Q2,71.81783451752146,6084.6,590303,25080,1232,21341.67
CAMP_04138,2024-05-05 16:51:56.783356672,Facebook,Display,18-24,Retail,30,Mobile,North America,Q2,22.92534510331643,10847.62,1307538,12853,568,32187.8
CAMP_04139,2024-05-05 21:49:47.877575520,LinkedIn,Search,35-44,Travel,30,Mobile,North America,Q2,36.26457164695839,8786.09,732107,21882,688,26898.81
CAMP_04140,2024-05-06 02:47:38.971794368,Instagram,Search,35-44,Education,30,Desktop,North America,Q2,100.0,10547.14,1245931,43303,1660,28030.4
CAMP_04141,2024-05-06 07:45:30.066013200,Facebook,Search,25-34,Travel,30,Desktop,North America,Q2,56.27292907795067,2075.31,241019,8800,611,13729.4
CAMP_04142,2024-05-06 12:43:21.160232048,Google,Display,45-54,Entertainment,60,Desktop,North America,Q2,79.51252118996774,31365.65,3087078,51659,2423,225967.96
CAMP_04143,2024-05-06 17:41:12.254450896,Google,Native,35-44,Entertainment,14,Desktop,Europe,Q2,82.53603848579351,2999.1,405151,14041,1642,89015.03
CAMP_04144,2024-05-06 22:39:03.348669744,Twitter,Search,35-44,Healthcare,14,Mobile,Europe,Q2,67.87873627990535,365.46,26073,930,30,4509.67
CAMP_04145,2024-05-07 03:36:54.442888576,TikTok,Social,35-44,Retail,7,Desktop,Europe,Q2,80.34482702378557,111422.3,11047557,307562,17984,1147384.91
CAMP_04146,2024-05-07 08:34:45.537107424,Instagram,Search,35-44,Retail,14,Tablet,North America,Q2,17.74223283670564,64.2,5682,96,3,190.89
CAMP_04147,2024-05-07 13:32:36.631326272,Google,Display,35-44,Technology,30,Mobile,Latin America,Q2,55.38941176638685,33097.53,4575748,110753,5202,209040.84
CAMP_04148,2024-05-07 18:30:27.725545120,Facebook,Search,25-34,Education,7,Tablet,Asia,Q2,1.0,37646.55,4821745,91651,1475,73025.46
CAMP_04149,2024-05-07 23:28:18.819763952,LinkedIn,Search,18-24,Retail,7,Mobile,Other,Q2,25.07812670865504,7676.69,571239,8790,276,5128.82
CAMP_04150,2024-05-08 04:26:09.913982800,Twitter,Search,25-34,Travel,7,Desktop,North America,Q2,49.07971006030105,15067.0,1212631,37114,1966,65218.07
CAMP_04151,2024-05-08 09:24:01.008201648,Google,Search,35-44,Finance,30,Desktop,Asia,Q2,46.69231122007638,86199.38,11734931,358713,20083,784612.54
CAMP_04152,2024-05-08 14:21:52.102420480,Google,Search,45-54,Entertainment,14,Mobile,North America,Q2,60.828205782849594,1105.76,113801,2924,183,13534.41
CAMP_04153,2024-05-08 19:19:43.196639328,LinkedIn,Video,25-34,Retail,7,Mobile,Asia,Q2,59.58698976794021,6377.22,479007,9978,247,17716.05
CAMP_04154,2024-05-09 00:17:34.290858176,Facebook,Search,25-34,Technology,30,Mobile,North America,Q2,62.67484859962463,20768.36,1874570,60293,4369,248035.4
CAMP_04155,2024-05-09 05:15:25.385077024,Facebook,Display,45-54,Travel,30,Mobile,North America,Q2,63.49419297261358,13366.04,1591661,24356,1289,33310.52
CAMP_04156,2024-05-09 10:13:16.479295856,Google,Video,45-54,Technology,14,Mobile,Europe,Q2,66.65845449205942,12560.61,1479495,34193,1688,47128.23
CAMP_04157,2024-05-09 15:11:07.573514704,Instagram,Native,45-54,Technology,30,Mobile,Europe,Q2,40.81910645176076,7228.34,758554,16563,1092,31627.28
CAMP_04158,2024-05-09 20:08:58.667733552,Twitter,Search,35-44,Retail,7,Tablet,Europe,Q2,45.50415361272397,9249.96,665375,20872,1180,158988.75
CAMP_04159,2024-05-10 01:06:49.761952400,TikTok,Search,45-54,Retail,60,Mobile,North America,Q2,59.26243881410495,4629.4,451513,11266,672,16175.75
CAMP_04160,2024-05-10 06:04:40.856171232,Instagram,Search,18-24,Technology,14,Mobile,Europe,Q2,59.573140986541524,2847.49,288272,5280,359,27380.58
CAMP_04161,2024-05-10 11:02:31.950390080,Instagram,Native,18-24,Healthcare,90,Tablet,Latin America,Q2,38.36145269407403,12537.41,1153917,16108,603,24215.54
CAMP_04162,2024-05-10 16:00:23.044608928,Google,Search,18-24,Finance,90,Tablet,Latin America,Q2,81.63118762026102,3841.62,372669,13867,1513,302116.71
CAMP_04163,2024-05-10 20:58:14.138827776,Instagram,Social,45-54,Healthcare,30,Desktop,Europe,Q2,74.49601355101652,795.83,83207,2080,147,9422.88
CAMP_04164,2024-05-11 01:56:05.233046608,Facebook,Display,18-24,Retail,7,Desktop,Europe,Q2,42.80566629273743,31382.85,2824200,38493,2081,50058.38
CAMP_04165,2024-05-11 06:53:56.327265456,Instagram,Native,35-44,Education,30,Mobile,North America,Q2,55.83267974166628,589.11,60508,1297,61,3263.87
CAMP_04166,2024-05-11 11:51:47.421484304,Facebook,Social,35-44,Entertainment,7,Mobile,North America,Q2,100.0,2112.47,245952,7540,794,33311.52
CAMP_04167,2024-05-11 16:49:38.515703136,Google,Social,25-34,Retail,60,Mobile,North America,Q2,63.21154075668563,6832.38,884599,21334,763,22450.8
CAMP_04168,2024-05-11 21:47:29.609921984,Google,Display,45-54,Finance,30,Desktop,Europe,Q2,67.91371910400132,2395.06,313006,4679,268,22827.35
CAMP_04169,2024-05-12 02:45:20.704140832,Facebook,Display,25-34,Retail,90,Mobile,Asia,Q2,47.82128897737741,5049.04,603939,13048,922,79421.65
CAMP_04170,2024-05-12 07:43:11.798359680,Google,Display,25-34,Entertainment,30,Desktop,Europe,Q2,53.73775782943317,88092.37,8900591,180376,7773,526840.93
CAMP_04171,2024-05-12 12:41:02.892578512,Google,Display,45-54,Entertainment,30,Mobile,North America,Q2,90.22651971566805,4733.88,591276,16347,828,12306.55
CAMP_04172,2024-05-12 17:38:53.986797360,TikTok,Social,18-24,Travel,30,Mobile,Europe,Q2,62.26588854585072,1064.85,120298,2163,94,5237.18
CAMP_04173,2024-05-12 22:36:45.081016208,Facebook,Video,35-44,Technology,14,Desktop,North America,Q2,58.58143562254237,3886.44,506438,16316,694,18514.07
CAMP_04174,2024-05-13 03:34:36.175235056,Instagram,Video,45-54,Finance,14,Desktop,Asia,Q2,60.152821718729314,2919.63,297809,6635,315,8703.09
CAMP_04175,2024-05-13 08:32:27.269453888,Twitter,Display,55+,Retail,30,Mobile,North America,Q2,100.0,23957.5,2112372,42431,1859,98955.73
CAMP_04176,2024-05-13 13:30:18.363672736,TikTok,Display,45-54,Technology,60,Mobile,Europe,Q2,60.79615006295769,6348.32,690120,14294,764,16188.01
CAMP_04177,2024-05-13 18:28:09.457891584,Instagram,Display,25-34,Finance,30,Mobile,Asia,Q2,43.398466015727976,76422.26,7063563,102782,5845,449724.54
CAMP_04178,2024-05-13 23:26:00.552110432,Twitter,Social,35-44,Retail,60,Mobile,North America,Q2,46.892981967695235,106656.14,8683471,233965,5131,135550.81
CAMP_04179,2024-05-14 04:23:51.646329264,Facebook,Search,18-24,Entertainment,60,Desktop,North America,Q2,75.61512004776208,13545.28,1352062,50614,4792,332489.2
CAMP_04180,2024-05-14 09:21:42.740548112,Facebook,Video,25-34,Healthcare,30,Mobile,Europe,Q2,31.430377467064467,9820.16,1237881,31456,1164,40904.07
CAMP_04181,2024-05-14 14:19:33.834766960,Facebook,Search,18-24,Education,14,Mobile,North America,Q2,69.0116596292846,4496.33,508892,15812,958,78797.8
CAMP_04182,2024-05-14 19:17:24.928985808,LinkedIn,Search,25-34,Technology,30,Desktop,Europe,Q2,45.523649447011145,19616.84,1543945,33133,1604,48925.5
CAMP_04183,2024-05-15 00:15:16.023204640,LinkedIn,Video,45-54,Travel,14,Mobile,Asia,Q2,22.82460887095985,19021.34,1596869,28382,1062,74399.83
CAMP_04184,2024-05-15 05:13:07.117423488,Facebook,Search,25-34,Travel,7,Mobile,North America,Q2,40.3985556617281,17100.84,1765520,53389,2336,163801.14
CAMP_04185,2024-05-15 10:10:58.211642336,Google,Social,35-44,Travel,14,Mobile,Europe,Q2,60.55067619357319,22178.6,2599755,66591,6377,538173.06
CAMP_04186,2024-05-15 15:08:49.305861168,Instagram,Social,25-34,Entertainment,90,Mobile,Latin America,Q2,87.90334786985633,3417.28,325220,9714,753,25901.33
CAMP_04187,2024-05-15 20:06:40.400080016,Google,Social,35-44,Education,7,Mobile,Europe,Q2,78.26658823893275,73835.14,9058899,322782,35736,1798757.17
CAMP_04188,2024-05-16 01:04:31.494298864,Instagram,Video,55+,Healthcare,30,Desktop,Other,Q2,54.12619547658494,65080.87,7269208,160705,7680,517963.45
CAMP_04189,2024-05-16 06:02:22.588517712,LinkedIn,Native,25-34,Retail,60,Desktop,North America,Q2,79.44374139636186,1120.87,86171,2608,125,4654.65
CAMP_04190,2024-05-16 11:00:13.682736544,LinkedIn,Social,35-44,Entertainment,30,Mobile,Asia,Q2,52.86440341521891,620.07,61345,1203,37,1228.4
CAMP_04191,2024-05-16 15:58:04.776955392,LinkedIn,Native,25-34,Entertainment,30,Desktop,Asia,Q2,30.66976830508221,22191.06,1984488,28887,971,55596.2
CAMP_04192,2024-05-16 20:55:55.871174240,Twitter,Video,18-24,Travel,30,Mobile,Latin America,Q2,60.42175271265353,9370.08,658210,13068,317,15742.29
CAMP_04193,2024-05-17 01:53:46.965393088,Instagram,Native,35-44,Healthcare,14,Mobile,North America,Q2,29.881320099864304,153487.72,16882505,242673,10729,601443.57
CAMP_04194,2024-05-17 06:51:38.059611920,LinkedIn,Social,45-54,Technology,7,Desktop,North America,Q2,75.82816614970125,301.77,22576,496,28,3817.43
CAMP_04195,2024-05-17 11:49:29.153830768,Instagram,Social,18-24,Entertainment,90,Mobile,North America,Q2,76.11760178013755,28612.43,2861234,72441,3115,236235.68
CAMP_04196,2024-05-17 16:47:20.248049616,Google,Video,18-24,Travel,14,Mobile,Latin America,Q2,42.40060120939475,13588.57,1345082,23541,1263,30090.77
CAMP_04197,2024-05-17 21:45:11.342268464,Google,Social,25-34,Retail,30,Desktop,Europe,Q2,62.91195013651324,20937.69,2589428,50355,4599,127289.67
CAMP_04198,2024-05-18 02:43:02.436487296,Facebook,Native,45-54,Technology,30,Mobile,Latin America,Q2,62.720984683828824,3268.86,323913,7160,470,18147.11
CAMP_04199,2024-05-18 07:40:53.530706144,Facebook,Search,45-54,Healthcare,7,Mobile,North America,Q2,77.43926763534483,221253.22,24909077,613843,39206,3428324.93
CAMP_04200,2024-05-18 12:38:44.624924992,Instagram,Search,35-44,Retail,90,Desktop,North America,Q2,35.098634920323036,58421.4,5761958,134785,5641,297854.78
CAMP_04201,2024-05-18 17:36:35.719143840,Twitter,Native,35-44,Retail,30,Desktop,North America,Q2,71.9897504713636,25570.25,2397337,52478,2287,87589.19
CAMP_04202,2024-05-18 22:34:26.813362672,Google,Search,45-54,Technology,7,Desktop,Europe,Q2,33.664614979889805,5950.45,694559,12347,548,8357.49
CAMP_04203,2024-05-19 03:32:17.907581520,Google,Search,45-54,Education,90,Mobile,Asia,Q2,75.54377475345741,3249.89,444711,11774,1029,63652.93
CAMP_04204,2024-05-19 08:30:09.001800368,TikTok,Search,45-54,Retail,30,Mobile,North America,Q2,81.25394802666293,3604.51,333610,10760,910,44664.63
CAMP_04205,2024-05-19 13:28:00.096019200,Google,Native,45-54,Finance,14,Mobile,Latin America,Q2,46.60817212720215,18821.07,2695189,34692,2783,33976.81
CAMP_04206,2024-05-19 18:25:51.190238048,Instagram,Video,35-44,Entertainment,30,Mobile,North America,Q2,84.38257733083078,28799.49,2840198,107185,4915,97202.92
CAMP_04207,2024-05-19 23:23:42.284456896,Instagram,Search,35-44,Travel,7,Mobile,Asia,Q2,28.519340739624226,12769.74,1038888,17602,942,89284.07
